OTU_399,2482,Root,Bacteria,Firmicutes,.,Bacilli,.,Lactobacillales,.,Streptococcaceae,.,Streptococcus,.,1,Streptococcus_dentisani_DSM_27088;_7747_(HG315101),99.7,5,36,10,177,74,27,14,80,15,43,16,0,2,4,4,9,7,6,0,34,4,20,11,8,5,0,0,1,4,54,36,25,8,4,1,6,3,33,24,21,22,66,20,27,8,1,4,14,10,8,6,93,53,8,1,70,3,175,72,66,11,14,20,57,30,0,7,0,7,5,6,0,4,5,14,9,9,3,0,0,5,2,61,48,28,7,2,0,9,3,81,38,18,18,115,0,48,28,16,9,18,10,18,5,102,37,2,0
OTU_398,2471,Root,Bacteria,Actinobacteria,.,Actinobacteria,Coriobacteridae,Coriobacteriales,Coriobacterineae,Coriobacteriaceae,.,Collinsella,.,0.68,Collinsella_intestinalis_strain_JCM_10643_(NR_113165.1),91.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,101,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,184,0,0,0,0,0,0,335,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,217,200,0,0,0,0,0,0,378,155,0,0
OTU_279,2460,Root,Bacteria,Bacteroidetes,.,Bacteroidia,.,Bacteroidales,.,Bacteroidaceae,.,Bacteroides,.,1,Bacteroides_barnesiae_(T)_JCM_13652;_BL2_(AB253726),98.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,1135,0,0,2,107,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1042,0,0,1,134,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_384,2423,Root,Bacteria,Proteobacteria,.,Deltaproteobacteria,.,Desulfovibrionales,.,Desulfovibrionaceae,.,Bilophila,.,0.99,Bilophila_wadsworthia_(T)_7959_(AJ867049),97.6,1,8,1,1,0,1,3,0,0,0,1,0,1,1,2,0,6,0,1,6,4,1,4,1,159,0,0,4,3,1,0,3,18,72,531,0,0,0,108,0,2,2,1,0,5,2,1,1,0,0,193,3,2,35,0,0,1,0,0,1,2,0,0,0,0,0,2,1,1,4,0,0,0,9,0,2,4,67,0,2,0,2,0,0,4,10,83,620,0,0,0,182,1,5,0,1,0,0,0,0,0,1,0,215,0,0,11,4
OTU_394,2413,Root,Bacteria,Firmicutes,.,Clostridia,.,Clostridiales,.,Ruminococcaceae,.,Flavonifractor,.,0.57,Flintibacter_butyricus_strain_BLS21_(NR_144611.1),94.2,1,15,2,0,1,1,3,11,4,3,521,2,4,1,2,2,2,0,0,8,87,2,106,1,1,2,1,5,11,9,139,1,0,1,1,0,0,1,1,0,1,2,0,5,0,31,1,2,2,0,1,77,93,19,0,3,2,2,0,1,0,4,3,30,493,0,2,3,2,0,1,7,4,66,0,97,0,2,3,3,2,3,9,112,0,0,2,2,0,1,1,1,1,3,3,30,0,2,1,4,1,0,0,7,65,138,25,87
OTU_405,2391,Root,Bacteria,Firmicutes,.,Clostridia,.,Clostridiales,.,.,.,.,.,0.94,Filifactor_villosus_(T)_DSM1645_(AF537211),88,1,0,2,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,324,0,0,0,0,0,8,0,664,0,22,0,30,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,422,0,0,0,0,0,19,1,829,1,21,0,11,0,0,0,0
OTU_442,2362,Root,Bacteria,Firmicutes,.,Clostridia,.,Clostridiales,.,.,.,.,.,0.78,Pseudoflavonifractor_capillosus_(T)_ATCC_29799_(AY136666),89,1,0,0,0,7,1,19,0,0,0,0,0,425,6,65,2,22,0,0,0,0,0,0,0,0,0,0,6,258,0,0,0,0,8,227,0,75,0,1,0,0,0,0,0,0,0,176,0,0,0,0,0,0,1,0,0,0,0,2,0,22,0,0,0,0,0,9,102,0,23,0,0,0,0,0,0,0,0,0,0,8,287,0,0,0,0,0,266,0,107,0,0,0,0,0,0,0,0,0,236,0,0,0,0,0,0,1,0
OTU_400,2344,Root,Bacteria,Firmicutes,.,Clostridia,.,Clostridiales,.,Lachnospiraceae,.,.,.,1,Clostridium_sp._UB-B.2_(HE603919),96.2,1,0,0,0,0,11,83,0,0,0,0,15,44,0,3,84,461,0,0,0,0,0,18,0,0,6,2,0,0,0,0,0,0,53,364,2,22,0,0,0,0,3,33,0,0,0,5,0,1,0,1,0,0,2,0,0,0,0,0,9,54,0,0,0,0,10,14,6,99,436,0,0,1,0,5,22,1,0,0,1,0,0,0,0,0,0,56,351,20,24,0,0,0,0,8,0,0,0,1,4,0,0,0,0,0,0,9,0
OTU_414,2327,Root,Bacteria,Bacteroidetes,.,Bacteroidia,.,Bacteroidales,.,Bacteroidaceae,.,Bacteroides,.,0.99,Mediterranea_massiliensis_strain_Marseille-P2645_(NR_144747.1),98.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,257,910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_424,2318,Root,Bacteria,Firmicutes,.,.,.,.,.,.,.,.,.,0.85,Novibacillus_thermophilus_strain_SG-1_(NR_136797.1),86,1,0,0,0,0,0,0,0,0,0,0,66,145,0,0,0,0,0,0,4,0,0,0,0,0,10,21,22,20,0,0,0,0,100,232,137,70,0,0,0,0,80,95,100,98,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,14,11,17,0,0,0,0,180,219,165,114,0,0,0,0,91,0,134,131,0,0,0,0,0,0,0,0,1,0
OTU_469,2294,Root,Bacteria,.,.,.,.,.,.,.,.,.,.,1,Eubacterium_acidaminophilum_(T)_DSM_3953_(AF071416),87.3,1,0,0,257,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376,0,0,0,0,0,0,0,0,0,0,202,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,453,0,0,0,0,0,0,0,0
OTU_393,2287,Root,Bacteria,Firmicutes,.,Clostridia,.,Clostridiales,.,Lachnospiraceae,.,Clostridium XlVa,.,0.99,Clostridium_bolteae_(T)_type_strain:_16351_(AJ508452),99,1,8,10,0,1,6,5,0,2,21,107,1,6,2,3,3,6,3,3,5,38,5,22,4,2,3,3,6,5,18,39,3,13,15,4,0,1,3,8,197,213,3,4,10,4,0,0,7,6,2,5,143,124,11,0,1,19,0,3,3,5,6,3,50,116,4,2,1,11,1,1,2,2,33,12,20,4,4,0,4,2,5,54,27,7,5,6,1,0,2,0,3,198,164,2,1,8,4,0,0,9,9,3,3,131,208,15,0
OTU_402,2258,Root,Bacteria,Firmicutes,.,Clostridia,.,Clostridiales,.,Ruminococcaceae,.,.,.,0.94,Anaerofilum_agile_(T)_F;_DSM_4272_(X98011),90.4,2,0,0,83,178,131,186,0,1,0,0,0,2,0,0,92,108,0,0,0,0,0,0,0,0,0,0,14,22,0,0,0,0,0,0,0,0,0,0,0,0,85,170,0,0,0,0,0,1,0,0,1,0,144,0,0,0,53,167,244,140,0,1,0,0,3,0,0,92,92,0,0,0,0,0,0,0,0,0,0,11,18,0,0,0,0,0,0,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,82,0
OTU_455,2246,Root,Bacteria,Proteobacteria,.,Deltaproteobacteria,.,.,.,.,.,.,.,0.53,Vampirovibrio_chlorellavorus_(T)_ICPB_3707_(HM038000),86,1,0,0,0,0,1,0,0,0,0,0,0,0,236,823,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_432,2216,Root,Bacteria,Firmicutes,.,Clostridia,.,Clostridiales,.,Ruminococcaceae,.,.,.,0.57,Ruminococcus_callidus_(T)_ATCC_27760_(L76596),90.1,2,0,0,0,0,0,0,0,0,0,0,5,359,116,362,0,0,0,0,2,0,0,0,0,0,0,95,19,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,3,100,426,0,0,0,0,0,0,0,0,0,0,0,68,27,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,143,0,0,0,0,0,0,81,0
OTU_426,2212,Root,Bacteria,Firmicutes,.,Clostridia,.,Clostridiales,.,Lachnospiraceae,.,Lachnospiracea_incertae_sedis,.,0.62,Ruminococcus_gnavus_(T)_ATCC_29149_(X94967),95.9,1,0,0,125,131,34,39,16,33,0,0,0,0,84,56,3,0,0,0,0,0,5,6,0,0,0,0,44,25,0,0,0,0,131,26,0,0,0,0,0,0,0,0,0,0,0,145,0,0,0,0,0,0,0,0,13,0,147,127,91,20,0,31,0,0,0,101,73,0,0,0,0,0,0,13,4,0,0,0,0,40,19,0,0,0,0,169,47,0,0,0,0,0,0,0,0,0,0,263,151,0,0,0,0,0,0,0,0
OTU_453,2173,Root,Bacteria,Firmicutes,.,Clostridia,.,Clostridiales,.,.,.,.,.,0.65,Alkalibacter_saccharofermentans_(T)_Z-79820_(AY312403),87.3,1,6,0,0,0,10,9,0,0,0,0,391,135,0,0,35,19,25,10,0,0,0,0,0,0,72,20,21,4,0,0,0,0,43,23,138,57,23,7,39,8,23,15,32,9,0,17,0,0,0,0,1,0,0,0,0,1,0,0,27,6,3,0,0,0,238,0,0,36,15,14,0,0,0,0,0,0,0,87,34,18,11,0,0,0,0,30,36,119,47,15,7,45,14,33,0,25,29,57,34,0,0,0,0,0,0,0,0
OTU_421,2138,Root,Bacteria,Proteobacteria,.,Betaproteobacteria,.,Burkholderiales,.,.,.,.,.,0.65,Duodenibacillus_massiliensis_strain_Marseille-P2968_(NR_147381.1),99,1,0,0,0,0,0,0,0,0,0,0,0,0,110,760,2,0,0,0,0,0,0,0,0,0,8,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,911,0,0,1,0,0,0,0,0,0,0,3,132,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_423,2134,Root,Bacteria,Firmicutes,.,Clostridia,.,Clostridiales,.,Ruminococcaceae,.,Oscillibacter,.,0.94,Oscillibacter_sp._GH1_(JF750939),93.8,1,0,0,0,19,7,48,0,0,0,0,19,208,97,166,21,29,20,75,0,0,0,0,0,0,0,6,113,66,0,0,0,0,0,0,44,72,0,37,0,0,33,164,0,0,0,35,0,0,0,0,1,0,0,0,0,0,0,18,15,67,0,0,0,0,28,69,151,26,27,13,0,0,0,0,0,0,0,0,8,92,88,0,0,0,0,0,0,46,57,0,47,0,0,40,0,0,0,0,62,0,0,0,0,0,0,0,0
OTU_428,2128,Root,Bacteria,Firmicutes,.,Clostridia,.,Clostridiales,.,Lachnospiraceae,.,.,.,1,Clostridium_lavalense_(T)_CCRI-9842_(EF564277),95.5,2,0,0,1,12,4,36,7,9,0,0,0,2,9,9,38,309,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,3,20,53,71,263,1,51,0,0,15,76,4,2,0,66,4,39,0,0,0,0,0,0,3,0,2,12,15,32,0,18,0,0,0,8,15,53,268,0,0,0,0,0,0,0,0,0,2,6,8,0,0,0,0,19,40,41,329,0,28,0,0,9,0,3,6,2,64,6,22,0,0,0,0,0,0
OTU_431,2100,Root,Bacteria,Bacteroidetes,.,Bacteroidia,.,Bacteroidales,.,Prevotellaceae,.,.,.,0.83,Prevotellamassilia_timonensis_strain_Marseille-P2831_(NR_144750.1),85.6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,831,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_425,2089,Root,Bacteria,Actinobacteria,.,Actinobacteria,Coriobacteridae,Coriobacteriales,Coriobacterineae,Coriobacteriaceae,.,Olsenella,.,0.77,Olsenella_uli_(T)_ATCC49627_(AF292373),91.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,776,535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,588,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_438,2084,Root,Bacteria,Firmicutes,.,.,.,.,.,.,.,.,.,0.58,*,0,1,0,109,0,11,0,27,1,0,0,0,0,35,0,0,0,36,1,113,3,144,0,32,0,14,0,21,0,0,0,0,0,0,0,1,0,0,1,125,0,24,5,124,0,21,0,9,0,174,1,90,5,35,40,0,0,42,0,11,1,31,0,0,0,0,0,0,0,0,29,0,0,0,130,0,32,0,7,0,17,0,0,0,0,0,0,0,7,0,0,0,174,3,19,3,1,0,43,0,11,3,187,0,75,0,43,13,0
OTU_439,2064,Root,Bacteria,Proteobacteria,.,Alphaproteobacteria,.,.,.,.,.,.,.,0.88,Aureimonas_glaciistagni_strain_PAMC_27157_(NR_137357.1),87.7,6,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,1102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_440,2046,Root,Bacteria,Proteobacteria,.,Betaproteobacteria,.,Burkholderiales,.,Sutterellaceae,.,.,.,0.61,Sutturella_timonensis_strain_Marseille-P3282_(NR_147402.1),98.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
OTU_415,2039,Root,Bacteria,Bacteroidetes,.,Bacteroidia,.,Bacteroidales,.,Porphyromonadaceae,.,.,.,0.98,Muribaculum_intestinale_strain_YL27_(NR_144616.1),93.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386,705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_436,2028,Root,Bacteria,Firmicutes,.,Clostridia,.,Clostridiales,.,Ruminococcaceae,.,Oscillibacter,.,0.75,Oscillibacter_sp._GH1_(JF750939),92.1,1,0,31,0,7,2,8,1,15,0,0,5,3,3,3,2,5,0,49,11,48,0,59,0,10,2,4,3,1,2,33,0,42,12,23,1,3,0,22,145,125,4,11,7,26,0,6,3,40,1,16,96,142,24,0,0,19,0,2,3,13,0,17,0,0,3,4,2,2,2,0,0,0,48,5,55,0,9,1,9,4,5,4,50,8,34,12,34,0,2,0,36,111,119,3,0,9,33,1,6,2,26,0,22,109,123,25,0
OTU_422,2022,Root,Bacteria,Firmicutes,.,.,.,.,.,.,.,.,.,0.67,Breznakia_blatticola_strain_ErySL_(NR_146686.1),86.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,529,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550,519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0
OTU_437,2011,Root,Bacteria,Firmicutes,.,Clostridia,.,Clostridiales,.,.,.,.,.,0.91,Anaerovorax_odorimutans_(T)_NorPut_(AJ251215),92.1,1,0,0,0,0,0,0,0,0,0,0,75,25,84,62,0,0,0,0,0,0,0,0,0,0,21,11,204,88,58,74,0,0,174,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,58,60,0,0,0,0,0,0,0,0,0,0,19,20,171,133,89,92,0,0,170,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_430,2003,Root,Bacteria,Bacteroidetes,.,Bacteroidia,.,Bacteroidales,.,Prevotellaceae,.,Alloprevotella,.,0.8,Prevotellamassilia_timonensis_strain_Marseille-P2831_(NR_144750.1),93.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,158,867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
OTU_443,2001,Root,Bacteria,Firmicutes,.,Clostridia,.,Clostridiales,.,Ruminococcaceae,.,.,.,0.8,Anaerobacterium_chartisolvens_T-1-35_(AB793710),90.1,2,0,0,13,18,2,1,0,0,0,0,86,137,0,0,0,0,2,5,0,0,0,1,0,0,74,224,0,0,0,0,0,0,9,35,0,0,35,214,0,0,0,0,30,57,0,126,0,0,0,2,0,0,27,0,0,0,9,19,0,3,0,0,0,0,66,0,0,1,0,3,0,0,0,0,3,0,0,29,196,0,0,0,0,0,0,6,41,0,0,47,188,0,0,0,0,36,64,36,133,0,0,1,0,0,0,22,0
OTU_434,1982,Root,Bacteria,Verrucomicrobia,.,Opitutae,.,Puniceicoccales,.,Puniceicoccaceae,.,Cerasicoccus,.,0.81,Cerasicoccus_maritimus_strain_YM31-114_(NR_112767.1),90.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,193,0,0,0,0,0,0,1,0,0,0,3,45,0,0,0,0,36,661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,235,0,0,0,0,0,0,0,0,0,0,6,87,0,0,0,0,27,679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_447,1976,Root,Bacteria,Firmicutes,.,Clostridia,.,Clostridiales,.,Ruminococcaceae,.,.,.,0.97,Clostridium_thermocellum_(T)_ATCC_27405_(CP000568),91.8,8,1,3,0,3,0,0,0,0,0,0,349,310,48,62,4,0,0,3,2,37,0,0,3,2,56,42,0,1,0,0,0,0,1,2,5,4,19,67,10,5,1,0,8,11,0,67,10,17,0,3,39,11,0,0,0,1,7,1,0,0,0,0,0,0,206,35,88,5,0,0,0,0,17,0,0,4,6,1,51,1,6,0,0,0,0,3,5,2,4,19,85,9,9,0,0,23,17,15,73,18,14,1,3,27,13,1,0
OTU_517,1968,Root,Bacteria,Firmicutes,.,Clostridia,.,Clostridiales,.,Lachnospiraceae,.,.,.,0.99,Ruminococcus_torques_(T)_ATCC_27756_(L76604),96.2,1,2,7,6,3,9,7,6,6,16,12,109,11,1,0,8,7,9,15,3,2,1,1,9,9,8,5,1,0,18,45,8,15,85,16,4,0,42,53,39,32,3,0,6,0,0,2,102,72,26,14,69,20,7,3,3,10,11,4,8,7,4,2,69,30,91,2,4,8,8,3,32,0,3,0,1,8,10,8,6,3,1,25,37,7,11,79,28,1,2,44,41,38,16,7,0,12,3,10,11,88,45,37,26,72,36,2,0
OTU_470,1944,Root,Bacteria,Firmicutes,.,Clostridia,.,Clostridiales,.,.,.,.,.,0.89,Vallitalea_guaymasensis_type_strain:_Ra1766G1_(HE805640),90.1,1,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,548,407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,428,534,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_483,1895,Root,Bacteria,Firmicutes,.,Clostridia,.,Clostridiales,.,.,.,.,.,0.78,Clostridium_thermocellum_(T)_ATCC_27405_(CP000568),92.8,3,0,0,19,11,68,124,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,18,11,0,1,0,0,0,0,1,1,0,0,0,0,453,195,0,0,2,0,0,44,0,0,0,0,0,0,0,0,0,0,23,13,89,48,1,0,0,0,0,0,0,5,4,0,1,0,0,0,0,0,0,21,11,1,0,0,0,0,0,1,0,0,0,0,0,396,201,0,0,0,3,62,47,0,0,0,0,0,0,0,0
OTU_412,1869,Root,Bacteria,Firmicutes,.,Clostridia,.,Clostridiales,.,.,.,.,.,0.77,Vallitalea_pronyensis_FatNI3_(KC876639),88.4,1,0,0,149,216,0,0,0,0,0,0,0,0,3,11,15,9,14,21,0,0,35,98,28,37,0,2,17,12,0,0,0,0,79,185,0,0,0,0,0,0,10,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,112,213,0,1,0,0,0,0,0,8,7,18,19,12,0,0,0,43,113,26,47,1,13,15,13,0,0,0,0,78,171,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0
OTU_482,1863,Root,Bacteria,Firmicutes,.,Clostridia,.,Clostridiales,.,Lachnospiraceae,.,Clostridium XlVb,.,1,Clostridium_lactatifermentans_(T)_G17_(AY033434),95.9,1,1,28,2,35,10,43,0,16,0,0,2,5,36,70,19,54,0,6,6,73,0,14,4,39,2,7,33,47,0,79,6,4,29,75,2,13,0,12,0,0,20,46,13,7,0,5,0,16,2,12,47,34,6,0,0,14,2,18,9,36,0,21,0,0,1,37,71,5,36,0,0,0,72,0,21,1,24,2,1,23,55,1,81,17,6,18,95,9,10,0,18,2,0,23,0,15,15,0,10,0,18,1,6,36,50,3,0
OTU_441,1847,Root,Bacteria,Bacteroidetes,.,Bacteroidia,.,Bacteroidales,.,.,.,.,.,0.91,"Bacteroides_coprophilus_(T)_CB42_(=_JCM_13818,_=_DSM_18228)_(AB260026)",91.8,1,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317,662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,739,0,0
OTU_459,1834,Root,Bacteria,Lentisphaerae,.,Lentisphaeria,.,Victivallales,.,Victivallaceae,.,Victivallis,.,1,Victivallis_vadensis_(T)_Cello_(AY049713),99,1,0,0,0,10,0,16,0,0,0,0,0,33,0,13,5,80,0,0,0,0,0,0,0,0,0,39,2,23,0,0,0,0,2,53,0,0,0,13,0,0,38,1002,5,66,0,0,0,0,0,11,0,0,17,0,0,0,0,10,1,21,0,0,0,0,0,2,10,2,66,0,0,0,0,0,0,0,0,0,79,3,43,0,0,0,0,0,49,0,0,0,10,0,0,12,0,5,84,0,0,0,0,0,5,0,0,4,0
OTU_456,1826,Root,Bacteria,Firmicutes,.,Clostridia,.,Clostridiales,.,Lachnospiraceae,.,Lachnospiracea_incertae_sedis,.,0.54,Clostridium_polysaccharolyticum_(T)_DSM_1801_(X77839),93.5,1,7,25,36,49,5,5,3,3,0,0,115,8,20,13,30,22,31,28,3,3,0,0,9,5,0,15,43,29,10,13,0,0,63,11,67,27,22,29,2,0,57,12,45,8,0,17,9,5,1,2,4,10,1,0,14,16,39,31,16,5,20,4,0,0,65,18,7,15,14,23,0,0,6,0,1,8,4,0,20,41,33,14,15,0,0,75,15,73,36,42,27,0,0,46,0,39,29,35,19,14,6,2,0,8,4,5,0
OTU_445,1824,Root,Bacteria,Firmicutes,.,Clostridia,.,Clostridiales,.,Ruminococcaceae,.,.,.,0.68,Intestinimonas_butyriciproducens_SRB-521-5-I_(KC311367),89.7,1,0,0,10,6,0,0,0,0,0,0,608,320,14,10,0,0,1,6,0,0,0,4,0,0,25,24,0,3,0,0,0,0,0,0,4,4,0,0,0,0,0,0,7,1,0,1,70,56,0,0,0,1,2,0,0,0,10,5,0,0,0,0,0,0,384,3,13,0,2,4,0,0,0,0,4,0,0,11,12,1,5,0,0,0,0,0,0,12,11,0,0,0,0,0,0,7,4,1,3,78,75,0,0,0,0,2,0
OTU_454,1822,Root,Bacteria,Firmicutes,.,.,.,.,.,.,.,.,.,0.89,Papillibacter_cinnamivorans_(T)_CIN1;_DSM12816_(AF167711),89.7,1,0,0,0,10,0,0,0,0,0,0,2,113,0,0,0,0,0,0,0,0,0,0,0,0,1,506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,296,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,396,0,0,0,0,0,0,2,0
OTU_401,1806,Root,Bacteria,Verrucomicrobia,.,Verrucomicrobiae,.,Verrucomicrobiales,.,Verrucomicrobiaceae,.,Akkermansia,.,1,Akkermansia_muciniphila_(T)_Muc_(AY271254),96.9,1,0,0,357,338,3,12,1,1,0,0,14,14,4,8,1,3,2,1,1,5,2,3,9,12,7,10,1,4,0,0,0,0,2,1,0,0,22,22,0,0,0,0,3,3,0,0,1,4,0,0,0,0,0,0,5,0,426,354,8,10,0,0,0,0,5,1,8,3,2,2,0,0,3,0,0,7,7,4,5,1,1,0,0,0,0,9,4,0,0,15,21,0,0,0,0,8,9,4,2,6,5,0,0,0,0,0,0
